"","text","user_screen_name","is_retweet","date_created","truncated","quote_count","reply_count","retweet_count","favorite_count","retweet_text","retweet_original_user"
"832","RT @DetoxNews: Life Changes Canada Inc.: Fentanyl Addict Cleans up and Opens Drug Rehab https://t.co/rNhW3O1rFq","JonesCorvo",TRUE,"Thu Dec 31 20:57:52 +0000 2015",FALSE,0,0,0,0,"Life Changes Canada Inc.: Fentanyl Addict Cleans up and Opens Drug Rehab https://t.co/rNhW3O1rFq","DetoxNews"
"833","RT @donnadmay: Fentanyl antidote should also be administered by EMTs: Alberta paramedics https://t.co/EZqSgAP6VE","JonesCorvo",TRUE,"Thu Dec 31 20:55:34 +0000 2015",FALSE,0,0,0,0,"Fentanyl antidote should also be administered by EMTs: Alberta paramedics https://t.co/EZqSgAP6VE","donnadmay"
"834","The facts about fentanyl https://t.co/Am0PogQV6p","PdeChamplain",FALSE,"Thu Dec 31 20:50:37 +0000 2015",FALSE,0,0,0,0,NA,NA
"835","RT @NoHarmToronto: #Fentanyl #patch4patch law in #Ontario may create, not reduce, harm. No evidence-based research to support. https://t.co…","JonesCorvo",TRUE,"Thu Dec 31 20:49:10 +0000 2015",FALSE,0,0,0,0,"#Fentanyl #patch4patch law in #Ontario may create, not reduce, harm. No evidence-based research to support. https://t.co/46pA0ZVxop","NoHarmToronto"
"836","RT @CANdrugpolicy: Weekend overdoses trigger #fentanyl warning in #Delta #BC #Canada https://t.co/aVdDQfJYAD @VANDUpeople #overdose #naloxo…","JonesCorvo",TRUE,"Thu Dec 31 20:36:34 +0000 2015",FALSE,0,0,0,0,"Weekend overdoses trigger #fentanyl warning in #Delta #BC #Canada https://t.co/aVdDQfJYAD @VANDUpeople #overdose #naloxone #harmreduction","CANdrugpolicy"
"837","The facts about fentanyl https://t.co/vP5wz6JTlW","WwMathers",FALSE,"Thu Dec 31 20:36:20 +0000 2015",FALSE,0,0,0,0,NA,NA
"838","Here's hoping Hillary turns up on that bad Molly tonight or maybe some fentanyl. Fuck plutocrats","Narcotomy",FALSE,"Thu Dec 31 20:32:48 +0000 2015",FALSE,0,0,2,0,NA,NA
"839","RT @VictorFedeli: VERY exciting #Fentanyl news ... my https://t.co/xtb14FXMnl Bill was passed in the Ontario Legislature! https://t.co/ehB7…","JonesCorvo",TRUE,"Thu Dec 31 20:27:32 +0000 2015",FALSE,0,0,0,0,"VERY exciting #Fentanyl news ... my https://t.co/xtb14FXMnl Bill was passed in the Ontario Legislature! https://t.co/ehB76CVJ7E #onpoli","VictorFedeli"
"840","RT @CTVToronto: Ontario passes patch-for-patch law to combat abuse of powerful opiate fentanyl https://t.co/0praZa2qmp https://t.co/8WEDUxP…","JonesCorvo",TRUE,"Thu Dec 31 20:22:07 +0000 2015",FALSE,0,0,0,0,"Ontario passes patch-for-patch law to combat abuse of powerful opiate fentanyl https://t.co/0praZa2qmp https://t.co/8WEDUxPGKq","CTVToronto"
"841","RT @GPCrimePrevent: Fentanyl is about 100 times more toxic than morphine, heroin, or oxycodone. https://t.co/Z2UcG66XA2 https://t.co/Bm4YT6…","randpigspot",TRUE,"Thu Dec 31 20:19:52 +0000 2015",FALSE,0,0,0,0,"Fentanyl is about 100 times more toxic than morphine, heroin, or oxycodone. https://t.co/Z2UcG66XA2 https://t.co/Bm4YT6PlH4","GPCrimePrevent"
"842","Fentanyl is about 100 times more toxic than morphine, heroin, or oxycodone. https://t.co/Z2UcG66XA2 https://t.co/Bm4YT6PlH4","GPCrimePrevent",FALSE,"Thu Dec 31 20:16:06 +0000 2015",FALSE,0,0,2,0,NA,NA
"843","RT @VCHhealthcare: RT @bccfe: Dr. Keith Ahamad answers FAQs on fentanyl &amp; how to address high # of overdoses https://t.co/fXS4pBU3on [video]","nurselillian",TRUE,"Thu Dec 31 20:15:06 +0000 2015",FALSE,0,0,0,0,"RT @bccfe: Dr. Keith Ahamad answers FAQs on fentanyl &amp; how to address high # of overdoses https://t.co/fXS4pBU3on [video]","VCHhealthcare"
"844","RT @stpharmservices: Death from Fentanyl misuse is a key health issue affecting youth in Alberta. https://t.co/flz0VB2mMF","JonesCorvo",TRUE,"Thu Dec 31 20:09:07 +0000 2015",FALSE,0,0,0,0,"Death from Fentanyl misuse is a key health issue affecting youth in Alberta. https://t.co/flz0VB2mMF","stpharmservices"
"845","RT @JodieEmery: Doctors are complicit in painkiller addictions &amp; fentanyl overdoses. Side note: cannabis = gateway out of addiction. https:…","Lowell_DE",TRUE,"Thu Dec 31 20:06:22 +0000 2015",FALSE,0,0,0,0,"Doctors are complicit in painkiller addictions &amp; fentanyl overdoses. Side note: cannabis = gateway out of addiction. https://t.co/DDqi3wqTQd","JodieEmery"
"846","RT @CANdrugpolicy: Dangerous drug mix of #fentanyl &amp; #CrystalMeth https://t.co/bmRJK6x0CC #OverDose #SaintCatherines #Ontario @InsiteVan vi…","JonesCorvo",TRUE,"Thu Dec 31 20:03:20 +0000 2015",FALSE,0,0,0,0,"Dangerous drug mix of #fentanyl &amp; #CrystalMeth https://t.co/bmRJK6x0CC #OverDose #SaintCatherines #Ontario @InsiteVan via @MDSCNO","CANdrugpolicy"
"847","RT @mdscno: Bootleg Fentanyl is here in Ontario, mixed in with or sold as heroin, mixed in with crystal meth etc  Alberta expecting ~400 vi…","JonesCorvo",TRUE,"Thu Dec 31 20:01:08 +0000 2015",FALSE,0,0,0,0,"Bootleg Fentanyl is here in Ontario, mixed in with or sold as heroin, mixed in with crystal meth etc  Alberta expecting ~400 victims in 2015","mdscno"
"848","RT @JodieEmery: Doctors are complicit in painkiller addictions &amp; fentanyl overdoses. Side note: cannabis = gateway out of addiction. https:…","fakehater",TRUE,"Thu Dec 31 19:45:42 +0000 2015",FALSE,0,0,0,0,"Doctors are complicit in painkiller addictions &amp; fentanyl overdoses. Side note: cannabis = gateway out of addiction. https://t.co/DDqi3wqTQd","JodieEmery"
"849","RT @justinCgio: Alberta police agency leading battle against #fentanyl faces budget cuts https://t.co/BxhxXRyfeU","JonesCorvo",TRUE,"Thu Dec 31 19:45:02 +0000 2015",FALSE,0,0,0,0,"Alberta police agency leading battle against #fentanyl faces budget cuts https://t.co/BxhxXRyfeU","justinCgio"
"850","RT @INDCRs: Fentanyl #Overdoses: Immediately Open #SupervisedInjection Sites in #Victoria, PG, Everywhere https://t.co/zJEKGTAVZV via @gart…","PozPrevention",TRUE,"Thu Dec 31 19:35:44 +0000 2015",FALSE,0,0,0,0,"Fentanyl #Overdoses: Immediately Open #SupervisedInjection Sites in #Victoria, PG, Everywhere https://t.co/zJEKGTAVZV via @garthmullins","INDCRs"
"851","RT @INDCRs: Fentanyl #Overdoses: Immediately Open #SupervisedInjection Sites in #Victoria, PG, Everywhere https://t.co/zJEKGTAVZV via @gart…","ShannonRileyRN",TRUE,"Thu Dec 31 19:32:11 +0000 2015",FALSE,0,0,0,0,"Fentanyl #Overdoses: Immediately Open #SupervisedInjection Sites in #Victoria, PG, Everywhere https://t.co/zJEKGTAVZV via @garthmullins","INDCRs"
"852","Doctors are complicit in painkiller addictions &amp; fentanyl overdoses. Side note: cannabis = gateway out of addiction. https://t.co/DDqi3wqTQd","JodieEmery",FALSE,"Thu Dec 31 19:26:58 +0000 2015",FALSE,0,0,6,13,NA,NA
"853","The facts about #fentanyl, via @VancouverSun https://t.co/n4CrgztBen https://t.co/OWXgLwyEKz","MHMCsurvey",FALSE,"Thu Dec 31 19:15:26 +0000 2015",FALSE,0,0,0,0,NA,NA
"854","RT @cbcnewsbc: Fentanyl suspected as drug overdoses spike in Prince George https://t.co/SmTQ6aaUXF https://t.co/s3NgbqMvqb","Jon_R_Brown",TRUE,"Thu Dec 31 19:12:41 +0000 2015",FALSE,0,0,0,0,"Fentanyl suspected as drug overdoses spike in Prince George https://t.co/SmTQ6aaUXF https://t.co/s3NgbqMvqb","cbcnewsbc"
"855","RT @DrRitaMc: .@Providence_Hlth family doctor @KeithAhamad gives the 411 on fentanyl. https://t.co/oWvcXzlnvh","helpstpauls",TRUE,"Thu Dec 31 19:10:43 +0000 2015",FALSE,0,0,0,0,".@Providence_Hlth family doctor @KeithAhamad gives the 411 on fentanyl. https://t.co/oWvcXzlnvh","DrRitaMc"
"856","RT @vicecanada: How shatter, fentanyl, and the promise of legal weed dominated Canada: https://t.co/ylevj2unMr https://t.co/5HPKyh0fCm","lb_dilley",TRUE,"Thu Dec 31 19:10:23 +0000 2015",FALSE,0,0,0,0,"How shatter, fentanyl, and the promise of legal weed dominated Canada: https://t.co/ylevj2unMr https://t.co/5HPKyh0fCm","vicecanada"
"857","RT @bccfe: Dr. Keith Ahamad answers FAQs on fentanyl &amp; how to address high # of overdoses https://t.co/fXS4pBU3on [video]","VCHhealthcare",FALSE,"Thu Dec 31 19:10:11 +0000 2015",FALSE,0,0,1,1,NA,NA
"858","Absolutely correct https://t.co/a0mBG9pOU4","JonesCorvo",FALSE,"Thu Dec 31 19:09:39 +0000 2015",FALSE,0,0,0,0,NA,NA
"859","Everybody be safe tonight (and always!) -- Important @VancouverPD warning on rash of #Fentanyl-related overdoses:
https://t.co/jsIrYQi0Ip","fumano",FALSE,"Thu Dec 31 19:07:19 +0000 2015",FALSE,0,0,0,0,NA,NA
"860","How shatter, fentanyl, and the promise of legal weed dominated Canada: https://t.co/ylevj2unMr https://t.co/5HPKyh0fCm","vicecanada",FALSE,"Thu Dec 31 19:00:32 +0000 2015",FALSE,0,0,1,2,NA,NA
"861","The facts about fentanyl:
 
Potent drug is deadly in the hands of amateurs and criminal drug gangs

https://t.co/dxUanDQDNc

#fentanyl","DrugSense",FALSE,"Thu Dec 31 18:59:50 +0000 2015",FALSE,0,0,0,0,NA,NA
"862","RT @AHS_behealthy: You won't see it, smell it, or taste it. You probably won't mean to take it. #fentanyl Get real. Get the facts. https://…","J_tothe_Aime",TRUE,"Thu Dec 31 18:49:06 +0000 2015",FALSE,0,0,0,0,"You won't see it, smell it, or taste it. You probably won't mean to take it. #fentanyl Get real. Get the facts. https://t.co/1VoM4PILli","AHS_behealthy"
"863","RT @INDCRs: Fentanyl #Overdoses: Immediately Open #SupervisedInjection Sites in #Victoria, PG, Everywhere https://t.co/zJEKGTAVZV via @gart…","InsiteVan",TRUE,"Thu Dec 31 18:48:42 +0000 2015",FALSE,0,0,0,0,"Fentanyl #Overdoses: Immediately Open #SupervisedInjection Sites in #Victoria, PG, Everywhere https://t.co/zJEKGTAVZV via @garthmullins","INDCRs"
"864","RT taunton Brockton Police make record bust seizing 10 ounces of Fentanyl https://t.co/yqO8AcSn5y #TauntonMA #News","bparkingnyc",FALSE,"Thu Dec 31 17:48:59 +0000 2015",FALSE,0,0,0,0,NA,NA
"865","RT @AHS_behealthy: You won't see it, smell it, or taste it. You probably won't mean to take it. #fentanyl Get real. Get the facts. https://…","chrisschwank",TRUE,"Thu Dec 31 17:42:45 +0000 2015",FALSE,0,0,0,0,"You won't see it, smell it, or taste it. You probably won't mean to take it. #fentanyl Get real. Get the facts. https://t.co/1VoM4PILli","AHS_behealthy"
"866","RT @AHS_NorthZone: #Fentanyl may be hiding in the drugs you're using. Get real. Get facts. Get Naloxone. https://t.co/zhRhMH9ywY","peak_safety",TRUE,"Thu Dec 31 17:32:28 +0000 2015",FALSE,0,0,0,0,"#Fentanyl may be hiding in the drugs you're using. Get real. Get facts. Get Naloxone. https://t.co/zhRhMH9ywY","AHS_NorthZone"
"867","The facts about fentanyl - https://t.co/RPkbwkysVy via https://t.co/NO6G6qGx2o","motherearth16",FALSE,"Thu Dec 31 17:31:22 +0000 2015",FALSE,0,0,0,0,NA,NA
"868","RT @DavidJuurlink: Fentanyl: killing people everywhere

Naloxone (in use since 1971): under review by @HealthCanada since July 

 https://t…","mdscno",TRUE,"Thu Dec 31 17:28:18 +0000 2015",FALSE,0,0,0,0,"Fentanyl: killing people everywhere

Naloxone (in use since 1971): under review by @HealthCanada since July 

 https://t.co/qKUnSnM11c","DavidJuurlink"
"869","Ma résolution pour 2016 c'est de prendre la nouvelle drogue à la mode, le fentanyl. 
Beaucoup de fentanyl. 

OKAY BYE LÒ!","YohanKiefa",FALSE,"Thu Dec 31 17:03:22 +0000 2015",FALSE,0,0,0,0,NA,NA
"870","The Ugly Truth: Why Everyone is Dying From Heroin (Hint: It's Not Because of Fentanyl) https://t.co/FlgbXaNjQa","EHughart",FALSE,"Thu Dec 31 16:50:34 +0000 2015",FALSE,0,0,0,0,NA,NA
"871","RT @INDCRs: Fentanyl #Overdoses: Immediately Open #SupervisedInjection Sites in #Victoria, PG, Everywhere https://t.co/zJEKGTAVZV via @gart…","kewatinohk",TRUE,"Thu Dec 31 16:48:57 +0000 2015",FALSE,0,0,0,0,"Fentanyl #Overdoses: Immediately Open #SupervisedInjection Sites in #Victoria, PG, Everywhere https://t.co/zJEKGTAVZV via @garthmullins","INDCRs"
"872","Video: Fentanyl FAQ and how to fix the problem https://t.co/qkIv3pRdoq","Claudia85",FALSE,"Thu Dec 31 16:45:12 +0000 2015",FALSE,0,0,0,0,NA,NA
"873","RT @edmontonjournal: 'Dementors' stalk addicts on Alberta reserve at front lines of fentanyl crisis https://t.co/F5e3HuM50D #yeg #ableg htt…","artistjamiehume",TRUE,"Thu Dec 31 16:42:02 +0000 2015",FALSE,0,0,0,0,"'Dementors' stalk addicts on Alberta reserve at front lines of fentanyl crisis https://t.co/F5e3HuM50D #yeg #ableg https://t.co/kdML2RvG58","edmontonjournal"
"874","RT @HuffPostCanada: Alberta's Blood reserve is fighting a front line battle against fentanyl https://t.co/Yf4zPfYQeX https://t.co/7UynCeQCjv","artistjamiehume",TRUE,"Thu Dec 31 16:36:06 +0000 2015",FALSE,0,0,0,0,"Alberta's Blood reserve is fighting a front line battle against fentanyl https://t.co/Yf4zPfYQeX https://t.co/7UynCeQCjv","HuffPostCanada"
"875","RT @ColleenDockerty: Alberta RNs able to prescribe #naloxone in response to rising #fentanyl-related deaths via @cmogorman @AlbertaRNs http…","EvidenceNetwork",TRUE,"Thu Dec 31 16:03:55 +0000 2015",FALSE,0,0,0,0,"Alberta RNs able to prescribe #naloxone in response to rising #fentanyl-related deaths via @cmogorman @AlbertaRNs https://t.co/8OcsqELMTz","ColleenDockerty"
"876","Alberta RNs able to prescribe #naloxone in response to rising #fentanyl-related deaths via @cmogorman @AlbertaRNs https://t.co/8OcsqELMTz","ColleenDockerty",FALSE,"Thu Dec 31 16:00:23 +0000 2015",FALSE,0,0,5,3,NA,NA
"877","RT @rufedupca: Petra Schulz's experience of losing a child to a fentanyl overdose: Devastating consequences of fentanyl https://t.co/Pf5fI9…","StreetworksAB",TRUE,"Thu Dec 31 15:52:00 +0000 2015",FALSE,0,0,0,0,"Petra Schulz's experience of losing a child to a fentanyl overdose: Devastating consequences of fentanyl https://t.co/Pf5fI9Z8hn","rufedupca"
"878","RT @AHS_behealthy: You won't see it, smell it, or taste it. You probably won't mean to take it. #fentanyl Get real. Get the facts. https://…","dj19086",TRUE,"Thu Dec 31 15:50:53 +0000 2015",FALSE,0,0,0,0,"You won't see it, smell it, or taste it. You probably won't mean to take it. #fentanyl Get real. Get the facts. https://t.co/1VoM4PILli","AHS_behealthy"
"879","RT @GlobalCalgary: CPS Chief Roger Chaffin talks gun and gang violence, fentanyl, plans for 2016 https://t.co/I9q3nbXiBV via @NancyHixt htt…","GraciePADSdog",TRUE,"Thu Dec 31 15:17:25 +0000 2015",FALSE,0,0,0,0,"CPS Chief Roger Chaffin talks gun and gang violence, fentanyl, plans for 2016 https://t.co/I9q3nbXiBV via @NancyHixt https://t.co/1iqYu5hEWF","GlobalCalgary"
"880","RT @cbcnewsbc: Fentanyl suspected as drug overdoses spike in Prince George - 13 overdoses in one week https://t.co/fmL2AFQ9qN https://t.co/…","tinalovgreen",TRUE,"Thu Dec 31 14:40:25 +0000 2015",FALSE,0,0,0,0,"Fentanyl suspected as drug overdoses spike in Prince George - 13 overdoses in one week https://t.co/fmL2AFQ9qN https://t.co/OCVZet8g0z","cbcnewsbc"
"881","RT @TheLatestCA: #YYC #Calgary NEWS WATCH: Calgary Police Chief Roger Chaffin talks gun and gang violence, fentanyl, plans for 2... https:/…","yycretweet",TRUE,"Thu Dec 31 14:34:44 +0000 2015",FALSE,0,0,0,0,"#YYC #Calgary NEWS WATCH: Calgary Police Chief Roger Chaffin talks gun and gang violence, fentanyl, plans for 2... https://t.co/YYtdqauLWX","CalgaryNewsNow"
"882","CPS Chief Roger Chaffin talks gun and gang violence, fentanyl, plans for 2016 via Nancy Hixt https://t.co/HxXFQfJ5zc","CalgaryCP",FALSE,"Thu Dec 31 14:15:10 +0000 2015",FALSE,0,0,0,0,NA,NA
"883","RT @cbcnewsbc: Fentanyl suspected as drug overdoses spike in Prince George - 13 overdoses in one week https://t.co/fmL2AFQ9qN https://t.co/…","cococulbertson",TRUE,"Thu Dec 31 14:10:20 +0000 2015",FALSE,0,0,0,0,"Fentanyl suspected as drug overdoses spike in Prince George - 13 overdoses in one week https://t.co/fmL2AFQ9qN https://t.co/OCVZet8g0z","cbcnewsbc"
"884","RT @GlobalCalgary: CPS Chief Roger Chaffin talks gun and gang violence, fentanyl, plans for 2016 https://t.co/I9q3nbXiBV via @NancyHixt htt…","Laurence_MM",TRUE,"Thu Dec 31 13:40:26 +0000 2015",FALSE,0,0,0,0,"CPS Chief Roger Chaffin talks gun and gang violence, fentanyl, plans for 2016 https://t.co/I9q3nbXiBV via @NancyHixt https://t.co/1iqYu5hEWF","GlobalCalgary"
"885","CPS Chief Roger Chaffin talks gun and gang violence, fentanyl, plans for 2016 https://t.co/xN7IDGqFuC via @NancyHixt https://t.co/ocsGs1lagP","Erker",FALSE,"Thu Dec 31 13:37:28 +0000 2015",FALSE,0,0,0,0,NA,NA
"886","CPS Chief Roger Chaffin talks gun and gang violence, fentanyl, plans for 2016 https://t.co/I9q3nbXiBV via @NancyHixt https://t.co/1iqYu5hEWF","GlobalCalgary",FALSE,"Thu Dec 31 13:37:28 +0000 2015",FALSE,0,0,4,1,NA,NA
"887","#YYC #Calgary NEWS WATCH: Calgary Police Chief Roger Chaffin talks gun and gang violence, fentanyl, plans for 2... https://t.co/YYtdqauLWX","CalgaryNewsNow",FALSE,"Thu Dec 31 13:30:57 +0000 2015",FALSE,0,0,1,0,NA,NA
"888","RT @AHS_behealthy: You won't see it, smell it, or taste it. You probably won't mean to take it. #fentanyl Get real. Get the facts. https://…","Connor_Chartier",TRUE,"Thu Dec 31 13:29:41 +0000 2015",FALSE,0,0,0,0,"You won't see it, smell it, or taste it. You probably won't mean to take it. #fentanyl Get real. Get the facts. https://t.co/1VoM4PILli","AHS_behealthy"
"889","Police Chief Roger Chaffin on gangs, fentanyl and pot https://t.co/v2kwjMpECu","NORML_CWA",FALSE,"Thu Dec 31 13:20:14 +0000 2015",FALSE,0,0,0,0,NA,NA
"890","WATCH: Calgary Police Chief Roger Chaffin talks gun and gang violence, fentanyl, plans for 2016: Global’s Nancy… https://t.co/aa0dabfsDk","POLSToronto",FALSE,"Thu Dec 31 13:03:08 +0000 2015",FALSE,0,0,0,0,NA,NA
"891","WATCH: Calgary Police Chief Roger Chaffin talks gun and gang violence, fentanyl, plans for 2016: Global’s Nancy Hixt sat down with Ch...","Josh_Zer0mega",FALSE,"Thu Dec 31 13:02:49 +0000 2015",FALSE,0,0,0,1,NA,NA
"892","WATCH: Calgary Police Chief Roger Chaffin talks gun and gang violence, fentanyl, plans for 2016: Global’s Nancy Hixt sat down with Ch...","ecchiquest",FALSE,"Thu Dec 31 13:02:49 +0000 2015",FALSE,0,0,0,0,NA,NA
"893","WATCH: Calgary Police Chief Roger Chaffin talks gun and gang violence, fentanyl, plans for 2016: Global’s Nancy Hixt sat down with Ch...","bonus_prize",FALSE,"Thu Dec 31 13:02:49 +0000 2015",FALSE,0,0,0,0,NA,NA
"894","WATCH: Calgary Police Chief Roger Chaffin talks gun and gang violence, fentanyl, plans for 2016: Global’s Nanc... https://t.co/ZdFxm4oTGZ","badillapedia",FALSE,"Thu Dec 31 13:02:49 +0000 2015",FALSE,0,0,0,0,NA,NA
"895","WATCH: Calgary Police Chief Roger Chaffin talks gun and gang violence, fentanyl, plans for 2016: Global’s Nancy Hixt sat down with Ch...","crescentshift",FALSE,"Thu Dec 31 13:02:49 +0000 2015",FALSE,0,0,0,0,NA,NA
"896","WATCH: Calgary Police Chief Roger Chaffin talks gun and gang violence, fentanyl, plans for 2016: Global’s Nanc... https://t.co/VFpqT6yxFv","vizvidmusic",FALSE,"Thu Dec 31 13:02:49 +0000 2015",FALSE,0,0,0,0,NA,NA
"897","Brockton Police make record bust seizing 10 ounces of Fentanyl https://t.co/rRG1pmxM3T via @enterprisenews","NORML_CWA",FALSE,"Thu Dec 31 13:01:52 +0000 2015",FALSE,0,0,0,0,NA,NA
"898","RT @INDCRs: Fentanyl #Overdoses: Immediately Open #SupervisedInjection Sites in #Victoria, PG, Everywhere https://t.co/zJEKGTAVZV via @gart…","sarahevansnyc",TRUE,"Thu Dec 31 12:22:14 +0000 2015",FALSE,0,0,0,0,"Fentanyl #Overdoses: Immediately Open #SupervisedInjection Sites in #Victoria, PG, Everywhere https://t.co/zJEKGTAVZV via @garthmullins","INDCRs"
"899","RT @newsheraldinoh: Fentanyl's death toll is beginning to eclipse that of heroin  https://t.co/GvktnpEzNW","grahamMPH_RD",TRUE,"Thu Dec 31 12:15:39 +0000 2015",FALSE,0,0,0,0,"Fentanyl's death toll is beginning to eclipse that of heroin  https://t.co/GvktnpEzNW","newsheraldinoh"
"900","BC’s opioid problem- #Fentanyl’s rise.
https://t.co/WujiKKaEOK @VancouverSun #addiction","DavidMilne9",FALSE,"Thu Dec 31 11:01:09 +0000 2015",FALSE,0,0,0,0,NA,NA
"901","RT @forensictoxguy: Though, it may be fentanyl country these days... https://t.co/2Pgv11iBar","ZombiesAreBad",TRUE,"Thu Jun 30 23:54:09 +0000 2016",FALSE,0,0,0,0,"Though, it may be fentanyl country these days... https://t.co/2Pgv11iBar","forensictoxguy"
"902","@army1man1 @andreajmarkley lay off the fentanyl dude, seriously","jggrda",FALSE,"Thu Jun 30 23:40:53 +0000 2016",FALSE,0,0,0,0,NA,NA
"903","Whether Prince or pauper, prison time isn’t the prescription for addiction. https://t.co/BBZkXuBo58","rightsteprehab",FALSE,"Thu Jun 30 23:30:02 +0000 2016",FALSE,0,0,1,0,NA,NA
"904","Whether Prince or pauper, prison time isn’t the prescription for addiction. https://t.co/glU6Xi6K0J","promisesaustin",FALSE,"Thu Jun 30 23:30:02 +0000 2016",FALSE,0,0,0,0,NA,NA
"905","@army1man1 @andreajmarkley 28 fucking years on the GOV dole. Now your out here, high on fentanyl. Fuck you, you miserable fuck.","jggrda",FALSE,"Thu Jun 30 23:26:35 +0000 2016",FALSE,0,2,0,0,NA,NA
"906","#fentanyl escalates risk of opioid overdose https://t.co/IXZ2mxdLra via @kevinmd #Prince @ASALifeline @CSAHQ @UCLAHealth","KarenSibertMD",FALSE,"Thu Jun 30 23:24:39 +0000 2016",FALSE,0,0,3,1,NA,NA
"907","@imdrunkeichel Lando is a low key savage. He's more of a fentanyl patch kinda guy from what I've heard.","NickelCitySwag",FALSE,"Thu Jun 30 23:20:39 +0000 2016",FALSE,0,0,0,0,NA,NA
"908","My dad just has hundreds of loose boxes of Fentanyl for work<f0><U+009F><U+0098><U+0082> sketchy","joshCandelario",FALSE,"Thu Jun 30 23:14:33 +0000 2016",FALSE,0,0,0,1,NA,NA
"909","DEA Warning to Police and Public: Fentanyl Exposure Kills
https://t.co/436D7Bh8kQ","ResearchHemp",FALSE,"Thu Jun 30 23:09:32 +0000 2016",FALSE,0,0,0,0,NA,NA
"910","RT @BillyCorben: Florida high school football coaches busted for trafficking cocaine, pot, heroin &amp; fentanyl https://t.co/7rHRn7uXvD https:…","landy30",TRUE,"Thu Jun 30 23:03:01 +0000 2016",FALSE,0,0,0,0,"Florida high school football coaches busted for trafficking cocaine, pot, heroin &amp; fentanyl https://t.co/7rHRn7uXvD https://t.co/qoTqJLo80q","BillyCorben"
"911","Fentanyl: deadly dope you can buy online https://t.co/n3WB1bMh5Y","MorrisRinomo72",FALSE,"Thu Jun 30 22:38:10 +0000 2016",FALSE,0,0,0,0,NA,NA
"912","RT @FostersDailyDem: Mark Ross, one of three adults accused in the fentanyl overdose death of Spaulding High School teenager Eve... https:/…","lizmark22",TRUE,"Thu Jun 30 22:36:03 +0000 2016",FALSE,0,0,0,0,"Mark Ross, one of three adults accused in the fentanyl overdose death of Spaulding High School teenager Eve... https://t.co/PFfqD4QHkT","FostersDailyDem"
"913","yeah me too! - #Prince's guitarist stunned by news that music icon died of fentanyl overdose https://t.co/oF6S6ZmiwK https://t.co/MABTimx8eC","IAMNikkiStrong",FALSE,"Thu Jun 30 22:30:19 +0000 2016",FALSE,0,0,0,0,NA,NA
"914","Maybe don't do fentanyl and your life won't be so difficult. #StupidIdiot","JarredUpshaw",FALSE,"Thu Jun 30 22:17:22 +0000 2016",FALSE,0,0,0,7,NA,NA
"915","Fentanyl deaths soaring in Virginia, it's so dangerous it has law enforcement changing up operations @8NEWS Investigates at 11 #RVA","Kerri8News",FALSE,"Thu Jun 30 22:10:29 +0000 2016",FALSE,0,0,3,0,NA,NA
"916","RT @HaroldWallin: Heroin, fentanyl kill more in Cook and Will counties than crashes https://t.co/m01CxI6mMh","EdFolsomlaw",TRUE,"Thu Jun 30 21:57:05 +0000 2016",FALSE,0,0,0,0,"Heroin, fentanyl kill more in Cook and Will counties than crashes https://t.co/m01CxI6mMh","HaroldWallin"
"917","RT @MrRossadillo: Arizona DEA agents bust nation's first-known Fentanyl-laced Spice lab https://t.co/2TkGf2HFmN via @@12News","BoyGiuly",TRUE,"Thu Jun 30 21:47:56 +0000 2016",FALSE,0,0,0,0,"Arizona DEA agents bust nation's first-known Fentanyl-laced Spice lab https://t.co/2TkGf2HFmN via @@12News","MrRossadillo"
"918","Heroin, fentanyl kill more in Cook and Will counties than crashes https://t.co/m01CxI6mMh","HaroldWallin",FALSE,"Thu Jun 30 21:46:40 +0000 2016",FALSE,0,0,1,0,NA,NA
"919","RT @pharmagossip: Fentanyl: Widely Used, Deadly When Abused https://t.co/LTd1ydJ8HJ","JAHCave",TRUE,"Thu Jun 30 21:43:16 +0000 2016",FALSE,0,0,0,0,"Fentanyl: Widely Used, Deadly When Abused https://t.co/LTd1ydJ8HJ","pharmagossip"
"920","Fentanyl: deadly dope you can buy online - https://t.co/IOW2T6OdOz #GoogleAlerts","jlcmarketinggr",FALSE,"Thu Jun 30 21:42:38 +0000 2016",FALSE,0,0,0,0,NA,NA
"921","@medicalaxioms - when someone gets injured with a long bone fracture I've never had anyone ask for naturopathic fentanyl and ketamine.","DSpeerbrecher",FALSE,"Thu Jun 30 21:23:07 +0000 2016",FALSE,0,0,0,0,NA,NA
"922","Though, it may be fentanyl country these days... https://t.co/2Pgv11iBar","forensictoxguy",FALSE,"Thu Jun 30 21:21:23 +0000 2016",FALSE,0,0,1,0,NA,NA
"923","Heroin, fentanyl kill more in Cook and Will counties than crashes - https://t.co/h0X4eTGEzf","ChampionNewsNet",FALSE,"Thu Jun 30 21:14:13 +0000 2016",FALSE,0,0,0,0,NA,NA
"924","Heroin, fentanyl kill more in Cook and Will counties than crashes https://t.co/55JmlJGX4y","LennieJarratt",FALSE,"Thu Jun 30 21:14:13 +0000 2016",FALSE,0,0,0,1,NA,NA
"925","Heroin, fentanyl kill more in Cook and Will counties than crashes - https://t.co/lgtFlZESSP","ljarratt",FALSE,"Thu Jun 30 21:14:12 +0000 2016",FALSE,0,0,0,0,NA,NA
